feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,label
2.315109434085122,2.078663683101851,2.3847018034059837,2.364422238697878,3.204333939221507,4.72116780292486,advanced
-3.3249268219786274,-2.232336009390708,-2.5586116057599946,-3.0275544577001545,-2.704762031542592,-1.6734115012561341,beginner
1.4599935191849882,-0.381526283395582,-1.2698514621391004,1.4651453799352478,0.7268988408070237,0.7752983396572494,intermediate
-4.9571122631348805,-3.429637188099108,-4.427055887762761,-4.268256394770354,-2.8063721646626605,-2.2835607720431046,beginner
-3.5649992812796563,-2.591808179084187,-3.4013988768515233,-2.700353755473508,-3.4601163213322703,-2.047390193092724,beginner
-1.7662205264968818,0.17778490861517623,-1.4725705871824488,0.45162694544227255,0.20075328200845274,-0.487495625193862,intermediate
-0.8748952379564247,-0.38676934212177666,-0.6460497193821085,2.3272105929845273,-1.0759617239587664,-1.4226501196254715,intermediate
5.684753141977751,3.1427345654462817,4.513034946947703,3.349856638309833,2.116010549810531,3.1753783846550734,advanced
1.3373847499741631,-0.09604555577753951,-0.6553574728133136,0.19491485590952448,0.06573647299493132,-0.6692548077268081,intermediate
2.1054590520472303,3.635096141700984,0.7610794002915551,3.1007728902203056,3.5531379761026844,4.250090930189026,advanced
3.4050890425860483,1.9271943219754524,4.035447217504074,3.2664976120944345,2.2530033287448368,1.8714526316979723,advanced
-3.438430970759551,-2.9874108415968723,-1.3152099800854156,-3.9174633405661825,-2.9968373476188725,-4.165401963066014,beginner
-2.9848567295479786,-0.5287524492472926,-1.8280405068932686,-0.3979810997289288,-3.1025157915794126,-3.0000858881113457,beginner
0.589138358481894,-0.7844798187347127,1.0284040144067124,-0.16600740095929692,0.317010295058939,-0.25766597878110875,intermediate
-3.354976375965984,-2.3391058259683075,-3.2962997571436734,-3.987887566884596,-3.6595237155961797,-3.7106072293721395,beginner
1.7905331083488065,3.056838590620929,4.520252891274868,4.076850548477695,4.587739987961008,3.781776823143926,advanced
-3.2737034606718476,-2.8324298757538156,-2.2521766022496745,-2.5535677987658105,-3.630707428709859,-4.056405069749044,beginner
0.8377575407561466,-1.5263522375474528,0.4765986786319918,0.24006447439605197,0.09822798179305854,-0.170379695364313,intermediate
0.30540588771586713,0.22748292324808161,-0.4280002741354739,0.406900480509433,2.2266372641806713,-0.28301853739986904,intermediate
-0.5518506007383003,0.528695786907214,1.4375123641555483,-0.3149356370527368,0.1807733275468765,1.5519188469953615,intermediate
-2.8888523282261667,-2.300120410946746,-3.558436676956224,-3.910276605831799,-3.9234703040043186,-3.3688901277943586,beginner
2.322673940946255,2.8779484778880526,3.2914890694314862,3.4799716626486514,3.1423516391923694,2.064431038065621,advanced
-3.3038064997950882,-3.8099536006218027,-3.5599311713192128,-3.6598153268390563,-2.668629644894041,-4.214552427173402,beginner
4.45525600485154,1.4986914347945146,2.9058373557803074,3.6254760904310763,3.260731738632673,3.0205043337923474,advanced
3.237348313542259,2.4994623293225318,4.19238961931333,3.4148799415854207,2.4542773861923908,4.006517576984633,advanced
-2.231431445436669,-2.229273202543249,-2.4105147810572825,-3.543401029266718,-3.7871649010701596,-2.67551003763315,beginner
0.8564629910742538,-0.8081859545688456,0.789643268244975,0.19695320535860186,0.5497256523395672,-2.2971913371967645,intermediate
1.3224923566518765,-0.1615256856370956,-0.6156100710014177,0.45501633904438815,0.06957130241145708,0.04973816314162725,intermediate
-1.3490213971924712,-2.9039100211356104,-4.153815932165952,-2.672670087396296,-2.466194577555044,-3.2743202442477113,beginner
3.9813830229875364,2.7897098075356195,3.7483885762282005,4.078373982306328,1.2208961954565833,2.4874647362301796,advanced
3.3143656302966815,4.200129738079378,2.7144779551343223,4.094512494675396,3.865325114308908,3.3880410434074393,advanced
-0.3019043687388007,-0.028574769285484938,-1.0680059551621695,1.447706879421688,-0.23132513532908144,-1.1967180690674457,intermediate
1.1779581131405163,2.267910295793166,-0.17462659717612156,-0.58809532937918,1.7871610612755482,0.8654061124238884,intermediate
0.12228247973334104,1.3724046090480315,-0.08427616826485804,-0.5941022110243596,0.8399598994286851,-0.01296969316825732,intermediate
2.7187126804852277,3.0507510661402306,1.9798603900253213,3.224531730463281,1.585784222700567,1.163661805283322,advanced
4.730060254270633,1.5213116944298313,1.9694116093728793,4.662371215229696,4.091668245358487,5.900051310146969,advanced
1.5944395614224411,-0.613294837370101,-0.08034551217292611,-1.4755143566642692,-0.6014279209544,0.9575722443529557,intermediate
-3.4159713249197297,-3.870486770939517,-2.9618853998834584,-2.5977759203007413,-2.7515088525997276,-3.236575241986843,beginner
2.1894906569806794,3.4003008087864153,3.1650766681686417,2.2885404206861324,3.8356570322342898,3.975627902976324,advanced
-4.433294149985063,-4.006615353826051,-3.112694729863856,-2.817947804262298,-2.4991647075599137,-2.3520896365129325,beginner
3.115796398342857,5.172903790141962,3.8223776833948717,3.0669103942974534,5.041981344674898,4.075346766212733,advanced
3.058885060860362,2.9991221015987373,2.6178570676874022,3.6763671688947372,2.281481253570997,2.0809298470539326,advanced
1.81442232899751,2.641706834972418,4.535941259131658,3.3065858130697725,3.1863270092554776,3.4205405581507686,advanced
2.4647061399192065,2.5126104900927455,0.7713624507754773,2.1301376021320326,2.9976112587514843,4.849851781792638,advanced
-2.0469116578097415,-3.981605026740316,-3.0532883936403103,-2.7290954301652577,-4.475826713140137,-3.3520540807956807,beginner
