feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,label
2.8031756118970037,0.28196957590594485,2.235763964274221,4.364025481798582,2.183749473396934,3.135014612352428,diseased
-1.1569743942597612,0.6434091827639932,-2.3122811060456603,-0.3332780256094936,0.44987833210121114,1.5220127246649402,healthy
-2.4967814566751074,2.0235489125550825,0.2504729178727587,-0.05568346589416148,-1.802914764115009,-1.3516955813766447,healthy
-0.5116380865832342,0.10632349073443405,-0.16816310439996543,-0.16246417156510376,-1.0137808582104966,0.7964127942380366,healthy
1.1659541072399475,0.4765981778375144,-1.3032748090829964,-0.044949760849622884,0.5248679834358566,0.7210115254683419,healthy
2.9632509538988576,1.681390054350739,1.154778784569578,2.1935798593894367,2.211322211819174,2.1810555964817087,diseased
2.333887432637515,2.847210159649728,2.2930851386606474,1.3524242269103857,3.7123571813975604,2.395676418210841,diseased
4.058346737966218,4.3446356107688295,3.2833545959761055,4.407708974898558,4.35230359767583,2.1725832976477397,diseased
2.7880223032373856,2.8137118026137315,3.249862059664795,1.8436156879706669,3.848561437151079,3.7722914143210238,diseased
0.39289158385046086,1.2267746170514917,-0.46394990244678835,1.3169178733796865,-1.3042219504056056,0.30077709717856665,healthy
2.545926245698533,3.978489835004468,3.4202785960607125,3.383152841166711,2.9740531232338876,3.173422481045444,diseased
5.8534210855533715,2.7045475267387493,3.2017543810216775,1.8999844458613415,4.851984969914114,3.9915469376669717,diseased
3.970880385992972,1.5528706166460073,3.274819459011024,1.7842321103625074,5.482404370626078,3.051593670461826,diseased
0.35224016801023095,-1.400082899212773,0.40792033834150976,0.17930459377802474,-0.35565634445261957,-0.7362536060315219,healthy
2.1040624360067035,1.4811209062412847,3.812356384579405,2.25991533734907,4.115304014023573,3.2146745327514035,diseased
-1.2210882131087215,0.22635703799711782,-0.36079762170112517,-0.6022285061187317,0.02669846136539646,1.6763520911914194,healthy
-0.4491852420964507,1.783689915136641,-0.10154865211136925,-0.8705119223017634,-1.2202464859202824,-0.8623965380480931,healthy
1.5875080308205887,3.847935792845637,3.429853705250675,2.274257932372515,2.8635967494757377,2.140037370581454,diseased
3.17301458161798,2.082787595944334,1.9497694210509853,3.813130770785458,1.3759362402917072,2.818194489844166,diseased
1.6648809781992222,4.088300829152554,2.990700100295375,1.371875418704132,2.4411874176901645,2.651618205063812,diseased
2.364623817716609,2.8719090172215376,2.2538671185233357,2.876088757253273,2.556939424018382,2.5551259289722754,diseased
0.046915857506165795,0.5031977408135291,0.5801841911197648,-0.47820855513413607,-1.1519422284235155,-0.7777818410999131,healthy
2.8954170750440738,2.519175918945231,3.0414419973012268,2.2931124080356624,1.9779711452207211,4.5805078673686115,diseased
-0.16699690878127882,1.7429055062339929,-1.0071121261064784,0.29253570472426854,3.1649421014768855,-0.8697291831062892,healthy
0.487918719669315,-0.5681747304381429,-0.9672792597618267,0.17342667395663303,1.3588022074943762,1.872324602686571,healthy
-0.017003103324145882,-0.6958394882368929,-0.7996904016326981,0.44073017860946173,-1.0951000927916446,1.1653838512075743,healthy
2.787214011373495,2.822753184541068,3.501232414683224,4.065181213550569,4.336827264490399,2.568404722777148,diseased
0.29346811746062057,-0.7311399076653804,0.11129547997023954,-0.4651946145553634,1.3734938862686545,-1.4232863881835744,healthy
0.6164094698173579,-0.11597913012588339,0.7638538724770693,-0.18321090982152893,0.8295872971185219,0.6723841093496378,healthy
2.206292588331483,3.9240865326722014,1.6793367232042071,4.177848857168061,0.5608278250082348,2.820881707879116,diseased
0.02819015551787851,0.556045568363087,-1.2470255824667826,0.594106177561087,0.06150945870525086,1.0362769626049344,healthy
2.638303470906989,3.946713966527547,3.5873707582417538,2.0856268861192238,3.281245791675135,3.1846962277254316,diseased
2.8412409715756612,2.4296840505952035,3.1004600798016346,2.9772595243366946,3.471117397397825,3.3035200759728225,diseased
2.110188449285697,1.9515228960695632,4.277560503655242,5.3216441689140375,3.260683280931406,2.663946674210543,diseased
0.07241386408490774,0.1524960703527199,-0.7824444371410331,-0.17043786136210154,1.2531220372686513,-0.20416975565930381,healthy
-0.5022263776157665,-0.1890069406592009,0.03024540836426785,0.6735960181141722,-1.3659907130774356,-1.800546652302095,healthy
-0.01999789812703508,0.47776140444601206,0.9875487946895086,0.007949692567590873,-0.28798501486449196,-2.6212937558917324,healthy
-1.7033609262959155,-1.0836964308948651,0.7579319739406098,-0.7656827141910405,-1.0903440488749823,-0.1793791282722899,healthy
1.0793918268290181,2.3692465481582556,-2.0040560530375524,0.9030735089709537,0.4840275803395181,0.17568029694849005,healthy
2.049442156713984,3.2762216984377805,4.044321700213123,4.2058386782317,1.1603432226017565,0.9904241659115067,diseased
5.689156725595437,3.8076802664218423,2.2999840595228367,4.393911062628084,1.1355123218928702,2.7481020562405925,diseased
-1.1760154957169364,1.3209044470554892,1.2355061234756644,0.10832562456606155,-1.4349215686287293,0.41897605092846396,healthy
-0.6269854652195999,-0.7173710938165775,-0.4699682741360139,0.4993264004767815,-0.2501155709973842,2.335754222480548,healthy
3.8056534796188886,2.7212155585132756,2.9768530803076985,0.8373973660173788,2.42630298666844,3.857412278841173,diseased
0.18814271261935556,2.6243144677847945,1.5094128282117814,3.2570084173604297,2.6639504659160163,3.8169610783421906,diseased
2.6060559224244924,3.5058502988623537,1.9599987655749904,2.197749466802398,3.4200390728526475,2.396753461454125,diseased
-0.49396718934480277,2.1728572463956386,-0.5107550832081783,0.028268871679493147,0.6603776289974964,-0.8757951603101223,healthy
1.0615758396423145,3.957438628202466,3.1101294815904614,2.122940284730028,3.206001112951578,3.3336454410593976,diseased
2.0642023722539595,3.8593944383874845,4.805413634321344,3.4906502735194067,3.43139215334145,2.2661975566104857,diseased
2.513490756347708,3.29002619087255,1.565321425893006,2.115435792612108,5.114005923131948,2.157623212855884,diseased
-1.2108549075575812,0.7218497968577305,0.5281465458516884,1.450809544896753,-0.7474548334518082,0.02641804008568619,healthy
4.727181856018015,3.21877109646986,3.014732174050744,2.8671144019803396,4.226387543501974,2.2379932620317087,diseased
-1.0757861164901155,1.0670945267244607,-0.6552213513174084,-1.0586323916206477,-0.5266714026610139,-0.7598242721785887,healthy
2.716043556369243,2.9242824940098475,1.6162429566959464,3.1545982277221367,0.09679062789245751,3.1398302276003554,diseased
3.3675567076076804,3.393261771494195,1.9225085204313797,2.5788932272717364,2.619225034153386,2.460028263563864,diseased
0.45814820321352767,-0.764512972167171,0.6346970011436195,0.4096090798962272,-0.7401292332115676,0.9450289441779055,healthy
1.960631943121745,2.593906502629911,3.0690023609018633,3.0117481958866947,2.8011066841056036,5.49174276755776,diseased
3.8885333066710395,4.816138877365122,2.2070321245167857,2.5183059551169573,4.096593535870167,4.815328649486824,diseased
3.3013909202296765,2.7387510808340862,3.172578451656906,3.0884800977614373,2.7484976819214726,2.988648878408343,diseased
0.6305609042005433,0.5790377243486634,-0.9790918389714247,0.6616501445291856,1.2328966110014508,-0.9548648213862446,healthy
5.679708455633599,1.8181637780460147,2.6827639114792783,4.33291485496942,2.504674998551442,4.115877249580752,diseased
-0.7949988756930338,0.17720943273504358,0.49980077409784035,-0.7369623833630637,-0.11952650502194903,-0.04141990912145558,healthy
2.923585764986478,2.544202145522717,2.9731627033928603,3.724586290137001,3.835740767853569,2.940382693046913,diseased
1.6393969705617315,0.901295534524909,3.7793342157674337,3.8799162400053264,2.690160030191507,2.940159425852203,diseased
2.4111854422626733,2.495322842359664,2.298216227162655,2.778959696333112,1.6441983314740087,3.2467739576200842,diseased
-0.4573933017078719,3.0983106569913765,-0.9361968812479787,0.05533758850272923,0.9914715704968188,-0.38433906450452543,healthy
2.549536278639983,2.504426110250546,2.411019619729826,2.417148580071906,2.1580209638648684,4.23403188012769,diseased
4.124836948777293,2.262693869909671,2.495575321557239,4.539505788642072,2.641261002634435,2.8135535551284945,diseased
0.2101512256908466,-1.18143821319941,0.9167091315499266,0.7492347655988371,0.2804282522536182,-0.1001338776894076,healthy
2.2496615540466074,0.4718083593354464,-1.00592442912077,2.345359297086998,-1.426908208722563,-0.8686997520872302,healthy
0.17120532699964489,-0.7273076260918008,0.9065245981430602,0.9171108159418699,1.5465188086681005,0.7113078953970193,healthy
2.4117989020868333,-0.30426108521026884,1.26917483653135,0.6470904259956914,-1.1741264164507175,1.3606222392346448,healthy
2.900750552863132,4.212946753869989,3.4661923822292926,4.4878354031338805,2.920288604602721,3.272125626223688,diseased
-0.4002905414328943,0.37244803952713856,-0.368108542880197,1.106107424765034,0.9847604849094568,0.41347341110958546,healthy
0.664265899612895,-1.2190747412956953,0.8473614233480004,-1.0022028242423497,-0.08624384633628418,-0.29389977795653216,healthy
2.2915973859359893,2.978943364660235,2.7522828658135867,3.9702840458355166,3.279963343667367,3.306470659123898,diseased
1.2269415497142202,-0.02990659268121346,1.953100924483846,-0.3588763403218226,1.5930604142630431,0.11511897260723283,healthy
2.5675254359375583,-0.5811194038804803,-0.3967901932906783,1.4890156591290105,-1.3076709746803026,0.07396569629135018,healthy
-1.690068973099096,-0.2752584046412137,0.17406048941303162,-0.3506090274352232,1.4124535516900458,-0.24761261147971436,healthy
0.6372688737983749,0.7496422852980515,0.5580579106569885,1.3065365794206547,-0.5009952454598233,-1.3497201948887083,healthy
3.4198325337775453,2.9741627138213307,2.350363772141506,2.191800490905324,1.3030547088014217,3.4811368249121615,diseased
0.5682506875853858,-1.5145203917251397,-2.619945422218852,-0.6068907281995026,-0.9158100463459947,0.8760122430564063,healthy
-1.0511300322009207,-2.200017380038361,-1.1772925474554745,1.2223279030800633,-1.0978218788619438,-0.5500320300032019,healthy
3.483509712621872,3.133300906147494,3.5209648422456006,1.6108554701183317,1.5455923464669867,3.3893446777441643,diseased
-1.8869914173722033,-0.4428910909670608,-1.8774360718730723,0.8701231593616141,-0.2393073192830462,-1.6820717761241684,healthy
-0.5199099496967408,0.7352204042444506,-0.9499474980528454,-1.73138686850914,-0.7393934438692396,1.3488906463814507,healthy
4.79654417778949,3.3697677066030223,4.609574085417946,4.208186249148113,2.86801140654951,1.0037051764390719,diseased
4.076537165891109,-0.351724947452281,1.2753247045055398,3.400506636182299,2.0694422639597456,4.686431916614583,diseased
0.41587491263089815,-0.06706117195840944,0.44169814270282637,0.3025244765414159,0.16784696765274312,-0.3569089402096321,healthy
1.1852063376633004,0.06815024693528814,-0.9696163810925837,0.9917917931011433,-0.691603065594482,-1.1994238154262575,healthy
2.909954596179837,2.0257460354314434,2.4705938486190675,4.269125068782766,2.9364968187430045,1.6591736987721024,diseased
-0.6361742693791664,0.597336718485879,-0.32964610005481576,-1.6554719689092348,0.18803523461163435,-0.19432291117124376,healthy
-0.46215720670176097,-2.192628016071932,0.4937306698021995,-0.7335790801359362,1.31660311310601,0.18242778013310376,healthy
2.778700712024724,3.749872946475588,2.9745277903861185,3.0281308085213787,2.3684584786832787,2.255591491947889,diseased
4.338100728389486,3.527605822594251,2.4669016237727135,1.311475547141688,3.511947769279988,3.5172989430392665,diseased
-0.4252740782806449,0.41618073882703194,0.8399757635785043,-1.4977856049331646,0.21810382065939288,-0.5606867786472959,healthy
1.317652176005165,-0.9931054142672816,-0.764827437978625,0.12274104540243151,0.024711220827863332,1.424690088752885,healthy
-0.5205784433035681,-0.5848116447053936,-2.1657367195003414,0.1563260529857667,0.24988559176216588,-0.3622658108820982,healthy
1.0340292356498797,-0.71294854109924,0.669921543236243,-1.1393824745499168,0.3119606966908699,0.4187372604188587,healthy
3.5441233001673473,3.5542931136086082,3.514385438243524,4.178433896234668,3.852472755697539,3.1888024746308226,diseased
1.7888366900220696,0.8704334283821108,0.1876911695103255,0.0510959339084936,1.7513579481129395,-0.9462259567737072,healthy
-0.7648929555202142,-0.40614158559758673,0.09671799432932998,-1.1704760418537006,-1.1702773699142448,-0.1085827579001268,healthy
-1.471158097691097,2.8790124975636022,-1.0794447891526988,-0.20983183445547335,-0.3603891654367212,-0.2810976214280731,healthy
